,year,incident,containment,start_date,end_date,cdf_burned,other_burned,total_burned,struct_dest,struct_dam,death_fire,death_civil
1047,2012,DVP-11569,100%,8/10/12,10/16/12,NA,NA,453,NA,NA,0,0
1048,2012,STF-2954,100%,8/11/12,8/31/12,NA,NA,NA,NA,NA,0,0
1049,2012,LNU-6335,100%,8/12/12,8/18/12,NA,NA,NA,3,2,0,0
1050,2012,LNU-6334,100%,8/12/12,8/14/12,NA,NA,NA,NA,NA,0,0
1051,2012,NOD-3490,100%,8/12/12,8/31/12,NA,NA,NA,NA,1,0,0
1052,2012,MVU-8747,100%,8/13/12,8/20/12,NA,NA,NA,NA,NA,0,0
1053,2012,BTU-8116,100%,8/13/12,8/23/12,NA,NA,NA,NA,NA,0,0
1054,2012,RRU-080142,100%,8/14/12,8/18/12,NA,NA,NA,4,NA,0,0
1055,2012,NOD-3596,100%,8/17/12,8/21/12,NA,NA,NA,NA,NA,0,0
1056,2012,TGU-6696,100%,8/18/12,9/2/12,NA,NA,NA,133,6,0,0
1057,2012,SHF-2735,100%,8/18/12,8/22/12,NA,NA,NA,NA,NA,0,0
1058,2012,SHF-2744,100%,8/18/12,9/15/12,NA,NA,NA,NA,NA,0,0
1059,2012,MNF-1446,100%,8/18/12,9/16/12,NA,NA,NA,26,4,0,0
1060,2012,RRU-82309,100%,8/20/12,8/21/12,NA,NA,500,NA,NA,0,0
1061,2012,MDF-521,100%,8/21/12,8/25/12,NA,NA,650,NA,NA,0,0
1062,2012,ANF-4803,100%,9/2/12,9/11/12,NA,NA,NA,NA,NA,0,0
1063,2012,LNU-7072,100%,9/4/12,9/11/12,NA,NA,NA,NA,NA,0,0
1064,2012,SHF-2894,100%,9/5/12,9/13/12,NA,NA,NA,NA,NA,0,0
1065,2012,NOD-3916,100%,9/5/12,9/14/12,NA,NA,NA,NA,NA,0,0
1066,2012,MEU-6376,100%,9/7/12,9/14/12,NA,NA,NA,NA,NA,0,0
1067,2012,SHF-2922,100%,9/11/12,9/14/12,NA,NA,550,NA,NA,0,0
1068,2012,MVU-010383,100%,9/23/12,9/27/12,NA,NA,NA,39,2,0,0
1069,2012,RRU-96791,100%,9/29/12,10/1/12,NA,NA,351,3,NA,0,0
1070,2012,LNU-008431,100%,10/18/12,10/21/12,NA,NA,300,8,NA,0,0
1071,2012,BDF-16430,100%,11/5/12,11/6/12,NA,NA,335,1,NA,0,0
1072,2013,LNU-477,NA,1/22/13,1/23/13,335,NA,335,NA,NA,NA,NA
1073,2013,BDU-2372,NA,2/24/13,2/28/13,407,NA,407,NA,NA,NA,NA
1074,2013,RRU-22083,NA,2/28/13,3/2/13,300,NA,300,NA,2,NA,NA
1075,2013,BTU-5648,NA,5/1/13,5/9/13,4014,2882,NA,NA,NA,NA,NA
1076,2013,RRU-44298,NA,5/1/13,5/4/13,2956,NA,NA,2,NA,NA,NA
1077,2013,VNC-12193,NA,5/2/13,5/9/13,24251,NA,NA,10,12,NA,NA
1078,2013,BEU-2109,NA,5/3/13,5/4/13,354,NA,354,NA,NA,NA,NA
1079,2013,MEU-3381,NA,5/3/13,5/5/13,300,NA,300,NA,NA,NA,NA
1080,2013,RRU-45459,NA,5/4/13,5/4/13,650,NA,650,NA,NA,NA,NA
1081,2013,LPF-1281,NA,5/15/13,5/22/13,4346,NA,NA,NA,NA,NA,NA
1082,2013,LAC-118144,NA,5/17/13,5/20/13,712,NA,712,NA,NA,NA,NA
1083,2013,MVU-10345,NA,5/23/13,5/29/13,2650,NA,NA,NA,NA,NA,NA
1084,2013,MMU-8520,NA,5/26/13,5/27/13,450,NA,450,NA,NA,NA,NA
1085,2013,MVU-11025,NA,5/26/13,5/31/13,2500,NA,NA,NA,NA,NA,NA
1086,2013,LPF-1473,NA,5/27/13,6/5/13,1984,NA,NA,NA,1,NA,NA
1087,2013,TCU-4607,NA,5/30/13,5/30/13,303,NA,303,NA,NA,NA,NA
1088,2013,ANF-2297,NA,5/30/13,6/10/13,30274,NA,NA,58,4,NA,NA
1089,2013,LPF-1535,NA,6/1/13,6/4/13,486,NA,486,NA,NA,NA,NA
1090,2013,BDF-8526,NA,6/9/13,10/15/13,3870,NA,NA,1,NA,NA,NA
1091,2013,MMU-9861,NA,6/16/13,6/18/13,480,NA,480,1,NA,NA,NA
1092,2013,SNF-1216,NA,6/16/13,6/26/13,1708,NA,NA,NA,NA,NA,NA
1093,2013,BDU-7912,NA,6/28/13,7/2/13,534,NA,534,NA,3,NA,NA
1094,2013,SCU-3899,NA,7/1/13,7/2/13,492,NA,492,2,NA,NA,NA
1095,2013,LMU-2700,NA,7/3/13,7/7/13,502,NA,502,NA,NA,NA,NA
1096,2013,MVU-14084,NA,7/6/13,7/15/13,7055,NA,NA,149,9,NA,NA
1097,2013,ENF-16230,NA,7/8/13,7/11/13,572,NA,572,2,NA,NA,NA
1098,2013,RRU-71832,NA,7/15/13,7/31/13,531,2,NA,23,1,NA,NA
1099,2013,KRN-1323633,NA,7/19/13,7/22/13,500,NA,500,NA,NA,NA,NA
1100,2013,SNF-1732,NA,7/22/13,9/8/13,22992,NA,NA,NA,NA,NA,NA
1101,2013,KRN-1324091,NA,7/23/13,7/25/13,612,NA,612,NA,NA,NA,NA
1102,2013,SRF-1373,NA,7/29/13,8/2/13,577,NA,577,3,NA,NA,NA
1103,2013,KNF-5949,NA,7/31/13,10/1/13,37246,NA,NA,NA,NA,NA,NA
1104,2013,CNF-2512,NA,8/5/13,8/9/13,1383,NA,NA,NA,2,NA,NA
1105,2013,STF-2613,NA,8/5/13,8/13/13,1070,NA,NA,NA,NA,NA,NA
1106,2013,RRU-79781,NA,8/7/13,8/15/13,16312,3980,NA,48,8,NA,NA
1107,2013,SRF-1486,NA,8/10/13,10/2/13,12503,NA,NA,NA,NA,NA,NA
1108,2013,TNF-1562,NA,8/11/13,8/29/13,5033,22407,NA,5,2,NA,NA
1109,2013,BTU-10969,NA,8/16/13,8/22/13,2264,NA,NA,8,NA,NA,NA
1110,2013,STF-2857,NA,8/17/13,10/27/13,257314,NA,NA,112,7,NA,NA
1111,2013,SQF-3229,NA,8/18/13,8/22/13,794,NA,794,NA,NA,NA,NA
1112,2013,PNF-1324,NA,8/18/13,8/24/13,513,NA,513,NA,NA,NA,NA
1113,2013,BDF-11417,NA,8/20/13,8/30/13,413,NA,413,NA,NA,NA,NA
1114,2013,FHL-2679,NA,8/22/13,8/25/13,4500,NA,NA,NA,NA,NA,NA
1115,2013,TGU-6768,NA,8/23/13,8/29/13,11429,NA,NA,NA,NA,NA,NA
1116,2013,SQF-3295,NA,8/23/13,9/5/13,2060,NA,NA,NA,NA,NA,NA
1117,2013,KNP-113,NA,8/23/13,10/20/13,681,NA,681,NA,NA,NA,NA
1118,2013,SCU-5452,NA,9/8/13,9/14/13,3100,NA,NA,NA,NA,NA,NA
1119,2013,SHU-8265,NA,9/9/13,9/15/13,8073,NA,NA,196,15,NA,1
1120,2013,LNU-8566,NA,10/3/13,10/4/13,376,NA,376,NA,NA,NA,NA
1121,2013,BTU-13464,NA,10/4/13,10/5/13,305,NA,305,54,6,NA,NA
1122,2013,MCP-3197,NA,10/5/13,10/9/13,2236,NA,NA,NA,1,NA,NA
1123,2013,LNU-10188,NA,11/22/13,11/28/13,3505,NA,NA,1,NA,NA,NA
1124,2013,MNF-1729,NA,11/23/13,11/29/13,305,NA,305,NA,NA,NA,NA
1125,2013,LPF-3810,NA,12/16/13,12/20/13,917,NA,917,38,NA,NA,NA
1126,2014,LNF-27,NA,1/2/14,1/10/14,NA,865,865,NA,NA,NA,NA
1127,2014,HUU-81,NA,1/4/14,1/12/14,333,NA,333,NA,NA,NA,NA
1128,2014,SQF-120,NA,1/14/14,4/19/14,NA,1612,NA,NA,NA,NA,NA
1129,2014,ANF-231,NA,1/16/14,1/24/14,NA,1952,NA,15,8,NA,NA
1130,2014,RRU-27677,NA,3/15/14,3/16/14,NA,350,350,NA,NA,NA,NA
1131,2014,BDF-6646,NA,4/30/14,5/1/14,1,1188,NA,NA,NA,NA,NA
1132,2014,MVU-10055,NA,5/13/14,5/21/14,NA,1548,NA,NA,NA,NA,NA
1133,2014,SBC-5573,NA,5/13/14,5/16/14,NA,632,632,NA,NA,NA,NA
1134,2014,MVU-10242,NA,5/14/14,5/22/14,1238,1200,NA,48,5,NA,NA
1135,2014,CBD-3777,NA,5/14/14,5/17/14,NA,600,600,28,NA,NA,NA
1136,2014,MCP-1363,NA,5/17/14,5/19/14,NA,21240,NA,NA,1,NA,NA
1137,2014,MMU-8974,NA,5/26/14,6/4/14,677,NA,677,3,NA,NA,NA
1138,2014,TCU-4987,NA,6/4/14,6/9/14,402,NA,402,NA,NA,NA,NA
1139,2014,SQF-1850,NA,6/13/14,6/21/14,NA,2545,NA,4,NA,NA,NA
1140,2014,MMU-10597,NA,6/19/14,6/19/14,400,NA,400,NA,NA,NA,NA
1141,2014,FHL-1693,NA,6/19/14,6/22/14,NA,4840,NA,NA,NA,NA,NA
1142,2014,FHL-1818,NA,6/30/14,6/30/14,NA,500,500,NA,NA,NA,NA
1143,2014,LNU-5333,NA,7/1/14,7/10/14,4300,NA,NA,9,NA,NA,NA
1144,2014,MDF-344,NA,7/1/14,7/7/14,NA,2566,NA,NA,NA,NA,NA
1145,2014,LNU-5465,NA,7/4/14,7/13/14,6488,NA,NA,NA,NA,NA,NA
1146,2014,SHU-6248,NA,7/11/14,7/23/14,7796,4865,NA,18,1,NA,1
1147,2014,SQF-2381,NA,7/11/14,7/19/14,NA,1680,NA,NA,NA,NA,NA
1148,2014,YNP-57,NA,7/16/14,8/20/14,NA,1077,NA,NA,NA,NA,NA
1149,2014,MMU-12965,NA,7/24/14,8/2/14,422,NA,422,NA,NA,NA,NA
1150,2014,AEU-18237,NA,7/25/14,8/3/14,4240,NA,NA,47,NA,NA,NA
1151,2014,MMU-13131,NA,7/26/14,7/26/14,1000,NA,NA,NA,NA,NA,NA
1152,2014,YNP-83,NA,7/26/14,8/4/14,NA,4689,NA,2,2,NA,NA
1153,2014,SNF-1619,NA,7/28/14,8/18/14,NA,13838,NA,NA,NA,NA,NA
1154,2014,BTU-10700,NA,7/29/14,8/27/14,378,NA,378,NA,NA,NA,NA
1155,2014,LMU-3472,NA,7/30/14,8/13/14,13153,NA,NA,10,NA,NA,NA
1156,2014,MEU-7202,NA,7/30/14,9/21/14,3650,8885,NA,NA,NA,NA,NA
1157,2014,LNF-3479,NA,7/30/14,8/16/14,NA,39736,NA,NA,NA,NA,NA
1158,2014,SHF-2423,NA,7/30/14,8/31/14,NA,6258,NA,NA,NA,NA,NA
1159,2014,KNF-5497,NA,7/30/14,8/30/14,NA,32496,NA,6,NA,NA,NA
1160,2014,KNF-5575,NA,7/31/14,8/11/14,NA,5503,NA,1,NA,NA,NA
1161,2014,LNF-3502,NA,7/31/14,8/24/14,NA,32416,NA,21,NA,NA,NA
1162,2014,KNF-5564,NA,8/3/14,9/25/14,NA,50042,NA,2,NA,NA,NA
1163,2014,LNU-6737,NA,8/9/14,8/9/14,370,NA,370,NA,NA,NA,NA
1164,2014,KNF-5956,NA,8/14/14,10/31/14,NA,134056,NA,6,2,NA,NA
1165,2014,YNP-101,NA,8/15/14,9/29/14,NA,4772,NA,NA,NA,NA,NA
1166,2014,MMU-14633,NA,8/18/14,8/25/14,612,NA,612,47,6,NA,NA
1167,2014,CND-3148,NA,8/18/14,8/28/14,NA,4045,NA,12,4,NA,NA
1168,2014,SHU-7763,NA,8/24/14,8/30/14,461,NA,461,1,NA,NA,NA
1169,2014,SHU-8322,NA,9/10/14,9/15/14,1300,NA,NA,4,NA,NA,NA
1170,2014,CNF-2873,NA,9/12/14,9/20/14,NA,985,985,NA,NA,NA,NA
1171,2014,MEU-8882,NA,9/13/14,9/17/14,403,NA,403,11,NA,NA,NA
1172,2014,ENF-23461,NA,9/13/14,10/9/14,2,94894,NA,80,1,NA,NA
1173,2014,MMU-16429,NA,9/14/14,9/22/14,320,NA,320,49,7,NA,NA
1174,2014,SWR-1266,NA,9/17/14,9/19/14,NA,395,395,NA,NA,NA,NA
1175,2014,BTU-13428,NA,9/18/14,9/21/14,500,NA,500,NA,NA,NA,NA
1176,2014,YNP-124,NA,10/7/14,10/12/14,NA,311,311,NA,NA,1,NA
1177,2014,NEU-23454,NA,10/8/14,10/22/14,459,NA,459,10,NA,NA,NA
1178,2015,BDU-1662,NA,2/6/15,2/13/15,NA,NA,NA,43,5,NA,NA
1179,2015,OVD-107,NA,2/6/15,2/10/15,NA,NA,509,NA,NA,NA,NA
1180,2015,RRU-44605,NA,4/18/15,4/24/15,NA,NA,NA,NA,NA,NA,NA
1181,2015,MCP-1207,NA,4/28/15,4/29/15,NA,NA,NA,NA,NA,NA,NA
1182,2015,MCP-1210,NA,4/28/15,4/29/15,NA,NA,800,NA,NA,NA,NA
1183,2015,MCP-1212,NA,4/29/15,5/5/15,NA,NA,NA,NA,NA,NA,NA
1184,2015,MMU-8812,NA,5/11/15,5/12/15,NA,NA,692,NA,NA,NA,NA
1185,2015,SHF-1371,NA,6/9/15,6/25/15,NA,NA,NA,NA,NA,NA,NA
1186,2015,FHL-001570,NA,6/11/15,6/11/15,NA,NA,NA,NA,NA,NA,NA
1187,2015,BDF-7894,NA,6/17/15,7/5/15,NA,NA,NA,4,NA,NA,NA
1188,2015,MMU-11662,NA,6/18/15,6/24/15,NA,NA,920,2,NA,NA,NA
1189,2015,SNF-1058,NA,6/18/15,6/26/15,NA,NA,500,NA,NA,NA,NA
1190,2015,SLU-6113,NA,6/20/15,6/20/15,NA,NA,NA,18,3,NA,NA
1191,2015,LAC-173220,NA,6/24/15,6/26/15,NA,NA,415,NA,1,NA,NA
1192,2015,AEU-17193,NA,7/2/15,7/5/15,NA,NA,357,NA,NA,NA,NA
1193,2015,SKU-5078,NA,7/4/15,7/6/15,NA,NA,395,NA,NA,NA,NA
1194,2015,BDF-9001,NA,7/17/15,7/21/15,NA,NA,NA,23,5,NA,NA
1195,2015,MMU-13970,NA,7/18/15,7/22/15,NA,NA,NA,NA,NA,NA,NA
1196,2015,SQF-2313,NA,7/19/15,9/5/15,NA,NA,NA,NA,NA,NA,NA
1197,2015,TUU-383,NA,7/21/15,7/21/15,NA,NA,430,NA,NA,NA,NA
1198,2015,LNU-6678,NA,7/22/15,8/6/15,NA,NA,NA,2,5,NA,NA
1199,2015,NEU-17851,NA,7/25/15,8/12/15,NA,NA,NA,3,1,NA,NA
1200,2015,SNF-1689,NA,7/25/15,8/15/15,NA,NA,NA,NA,NA,NA,NA
1201,2015,BTU-10917,NA,7/29/15,8/16/15,NA,NA,400,16,NA,NA,NA
1202,2015,LNU-6984,NA,7/29/15,8/14/15,NA,NA,NA,96,8,NA,NA
1203,2015,HUU-5606,NA,7/30/15,8/21/15,NA,NA,NA,7,NA,NA,NA
1204,2015,MDF-570,NA,7/30/15,8/6/15,NA,NA,NA,NA,NA,1,NA
1205,2015,SHF-2066,NA,7/30/15,10/15/15,NA,NA,NA,NA,NA,NA,NA
1206,2015,SRF-1476,NA,7/30/15,8/31/15,NA,NA,NA,2,NA,NA,NA
1207,2015,SHF-2067,NA,7/30/15,8/29/15,NA,NA,NA,12,NA,NA,NA
1208,2015,SRF-1433,NA,7/30/15,9/3/15,NA,NA,NA,4,NA,NA,NA
1209,2015,MMU-14907,NA,7/31/15,7/31/15,NA,NA,NA,NA,NA,NA,NA
1210,2015,SNF-1746,NA,7/31/15,12/1/15,NA,NA,NA,4,NA,NA,NA
1211,2015,SRF-1488,NA,7/31/15,10/15/15,NA,NA,NA,NA,NA,NA,NA
1212,2015,SHF-2108,NA,8/1/15,10/1/15,NA,NA,NA,3,NA,NA,NA
1213,2015,SRF-1470,NA,8/1/15,9/30/15,NA,NA,NA,NA,NA,NA,NA
1214,2015,NOD-3806,NA,8/3/15,8/17/15,NA,NA,NA,NA,NA,NA,NA
1215,2015,LNU-7410,NA,8/9/15,8/25/15,NA,NA,NA,27,NA,NA,NA
1216,2015,RRU-90069,NA,8/10/15,8/15/15,NA,NA,500,NA,NA,NA,NA
1217,2015,MCP-2459,NA,8/13/15,8/17/15,NA,NA,NA,NA,NA,NA,NA
1218,2015,ANF-3611,NA,8/14/15,8/20/15,NA,NA,NA,3,NA,NA,NA
1219,2015,INF-1319,NA,8/14/15,8/31/15,NA,NA,NA,NA,NA,NA,NA
1220,2015,SLU-8555,NA,8/16/15,9/3/15,NA,NA,NA,1,NA,NA,NA
1221,2015,ANF-3651,NA,8/16/15,8/19/15,NA,NA,300,3,3,NA,NA
1222,2015,KRN-30112,NA,8/18/15,8/20/15,NA,NA,311,NA,NA,NA,NA
1223,2015,SCU-5524,NA,8/19/15,8/25/15,NA,NA,NA,1,NA,NA,NA
1224,2015,LNU-8268,NA,9/2/15,9/6/15,NA,NA,700,NA,NA,NA,NA
1225,2015,YNP-123,NA,9/7/15,9/16/15,NA,NA,415,NA,NA,NA,NA
1226,2015,AEU-24918,NA,9/9/15,10/23/15,NA,NA,NA,965,NA,NA,2
1227,2015,BTU-13363,NA,9/11/15,9/21/15,NA,NA,NA,NA,NA,NA,NA
1228,2015,LNU-8670,NA,9/12/15,10/15/15,NA,NA,NA,NA,93,NA,4
1229,2015,BEU-4217,NA,9/19/15,9/29/15,NA,NA,NA,20,1,NA,NA
1230,2015,BTU-14554,NA,10/3/15,10/4/15,NA,NA,860,NA,NA,NA,NA
1231,2015,BEU-4582,NA,10/12/15,10/16/15,NA,NA,690,NA,NA,NA,NA
1232,2015,VNC-89187,NA,12/25/15,12/28/15,NA,NA,NA,NA,NA,NA,NA
1233,2016,SLU-5280,NA,5/18/16,5/20/16,NA,3712,NA,NA,NA,NA,NA
1234,2016,BEU-2369,NA,5/22/16,5/25/16,3876,NA,NA,NA,NA,NA,NA
1235,2016,CND-1134,NA,6/1/16,6/7/16,NA,1324,NA,NA,NA,NA,NA
1236,2016,FHL-1475,NA,6/2/16,6/17/16,NA,3000,NA,NA,NA,NA,NA
1237,2016,CND-1171,NA,6/4/16,6/6/16,NA,2003,NA,NA,NA,NA,NA
1238,2016,LAC-457,NA,6/4/16,6/10/16,NA,465,465,9,1,NA,NA
1239,2016,LPF-1504,NA,6/4/16,6/17/16,NA,2520,NA,1,NA,NA,NA
1240,2016,KNF-4500,NA,6/7/16,10/2/16,NA,2860,NA,NA,NA,NA,NA
1241,2016,SBC-7344,NA,6/15/16,6/23/16,2990,4484,NA,5,NA,NA,NA
1242,2016,MVU-14498,NA,6/19/16,7/1/16,4185,3424,NA,16,3,NA,2
1243,2016,ANF-2417,NA,6/20/16,7/5/16,NA,1146,NA,NA,NA,NA,1
1244,2016,LAC-177288,NA,6/20/16,7/5/16,NA,4253,NA,NA,NA,NA,NA
1245,2016,CND-1415,NA,6/23/16,7/9/16,NA,48019,NA,286,12,NA,2
1246,2016,INF-992,NA,6/24/16,7/4/16,NA,654,654,1,NA,NA,NA
1247,2016,MMU-12363,NA,6/25/16,6/26/16,1246,NA,NA,NA,NA,NA,NA
1248,2016,YNP-41,NA,6/26/16,10/31/16,NA,1001,NA,NA,NA,NA,NA
1249,2016,AEU-17670,NA,6/28/16,6/30/16,372,NA,372,NA,NA,NA,NA
1250,2016,NEU-15200,NA,6/28/16,8/14/16,2016,3629,NA,NA,NA,NA,NA
1251,2016,TGU-5731,NA,6/30/16,7/6/16,464,NA,464,NA,NA,NA,NA
1252,2016,LPF-1986,NA,6/30/16,7/17/16,NA,2304,NA,NA,NA,NA,NA
1253,2016,FKU-9100,NA,7/1/16,7/4/16,2944,NA,NA,NA,NA,NA,NA
1254,2016,KRN-24109,NA,7/1/16,7/10/16,1785,NA,NA,NA,NA,NA,NA
1255,2016,TCU-6914,NA,7/2/16,7/15/16,310,NA,310,1,NA,NA,NA
1256,2016,SHU-6739,NA,7/8/16,7/9/16,303,NA,303,1,1,NA,NA
1257,2016,KRN-25390,NA,7/8/16,7/9/16,554,NA,554,NA,NA,NA,NA
1258,2016,LAC-198015,NA,7/9/16,7/16/16,990,110,NA,NA,2,NA,NA
1259,2016,TCU-7341,NA,7/12/16,7/18/16,341,NA,341,2,NA,NA,NA
1260,2016,MCP-2125,NA,7/21/16,7/27/16,NA,1245,NA,NA,NA,NA,NA
1261,2016,BEU-3422,NA,7/22/16,8/28/16,37194,66048,NA,68,5,1,NA
1262,2016,ANF-3008,NA,7/22/16,8/6/16,2188,39195,NA,116,20,NA,1
1263,2016,FKU-10852,NA,7/30/16,8/9/16,2241,NA,NA,9,1,NA,NA
1264,2016,BTU-11608,NA,8/2/16,8/8/16,520,NA,520,NA,NA,NA,NA
1265,2016,LNU-7135,NA,8/2/16,8/12/16,5731,NA,NA,2,NA,NA,NA
1266,2016,INF-1415,NA,8/4/16,8/12/16,NA,2819,NA,NA,NA,NA,NA
1267,2016,BDF-10205,NA,8/7/16,8/16/16,472,7638,NA,NA,NA,NA,NA
1268,2016,FKU-11358,NA,8/8/16,8/19/16,7050,NA,NA,2,NA,NA,NA
1269,2016,INF-1457,NA,8/9/16,8/17/16,NA,369,369,NA,NA,NA,NA
1270,2016,SLU-8948,NA,8/13/16,9/7/16,44439,1796,NA,70,8,NA,NA
1271,2016,LNU-7582,NA,8/13/16,9/3/16,3929,NA,NA,300,28,NA,NA
1272,2016,SQF-2595,NA,8/16/16,9/24/16,NA,29322,NA,6,NA,NA,NA
1273,2016,BDF-10468,NA,8/16/16,9/8/16,NA,36274,NA,321,8,NA,NA
1274,2016,NEU-20037,NA,8/18/16,8/19/16,282,107,389,NA,NA,NA,NA
1275,2016,LPF-2809,NA,8/18/16,9/15/16,NA,32606,NA,5,NA,NA,NA
1276,2016,STF-2257,NA,8/19/16,9/20/16,NA,655,655,NA,NA,NA,NA
1277,2016,HUU-6956,NA,8/22/16,9/9/16,599,NA,599,3,NA,NA,NA
1278,2016,SQF-2683,NA,8/22/16,8/22/16,NA,395,395,NA,NA,NA,NA
1279,2016,SKU-7392,NA,8/24/16,9/10/16,710,NA,710,10,1,NA,NA
1280,2016,KRN-32226,NA,8/26/16,8/31/16,600,NA,600,NA,NA,NA,NA
1281,2016,KNF-7501,NA,8/27/16,9/16/16,NA,33867,NA,14,NA,NA,NA
1282,2016,KRN-32375,NA,8/27/16,8/31/16,304,NA,304,NA,NA,NA,NA
1283,2016,TCU-9339,NA,8/28/16,9/4/16,450,NA,450,NA,1,NA,NA
1284,2016,RRU-105125,NA,8/30/16,9/5/16,1470,NA,NA,1,NA,NA,NA
1285,2016,BTU-13655,NA,9/5/16,9/22/16,800,NA,800,3,NA,NA,NA
1286,2016,LMU-4700,NA,9/11/16,9/15/16,380,NA,380,NA,NA,NA,NA
1287,2016,LMU-4695,NA,9/11/16,10/12/16,2575,NA,NA,7,NA,NA,NA
1288,2016,TGU-8080,NA,9/13/16,9/13/16,NA,321,321,NA,NA,NA,NA
1289,2016,SNF-2154,NA,9/15/16,10/31/16,NA,800,800,NA,NA,NA,NA
1290,2016,AFV-3151,NA,9/17/16,9/24/16,NA,12742,NA,NA,NA,1,NA
1291,2016,MDF-910,NA,9/17/16,10/31/16,NA,2722,NA,NA,NA,NA,NA
1292,2016,INF-1763,NA,9/17/16,10/15/16,NA,5443,NA,4,NA,NA,NA
1293,2016,KRN-35570,NA,9/19/16,9/22/16,307,NA,307,NA,NA,NA,NA
1294,2016,LNU-9129,NA,9/25/16,10/1/16,1547,NA,NA,NA,NA,NA,NA
1295,2016,TCU-10403,NA,9/26/16,10/4/16,1080,NA,NA,NA,NA,NA,NA
1296,2016,SCU-6912,NA,9/26/16,11/8/16,4474,NA,NA,28,1,NA,NA
1297,2016,SQF-3261,NA,10/4/16,11/5/16,NA,2160,NA,NA,NA,NA,NA
1298,2016,SNF-2370,NA,10/11/16,10/19/16,NA,2100,NA,NA,NA,NA,NA
1299,2016,SQF-3384,NA,10/20/16,11/1/16,NA,1702,NA,NA,NA,NA,NA
1300,2016,SQF-3456,NA,10/29/16,11/22/16,NA,4347,NA,NA,NA,NA,NA
1301,2016,SQF-3464,NA,11/2/16,11/23/16,NA,2768,NA,NA,NA,NA,NA