system:index,AGENCY,ALARM_DATE,CAUSE,COMPLEXNM,CONT_DATE,FIRE_NAME,GIS_ACRES,INCOMPLEX,MAPMETHOD,YEAR,YEARn,histogram,.geo
0000d34d10a18e0475b1,USF,1.02654E+12,1,,1.03674E+12,BISCUIT,501082.0313,,,2002,33,"1=7200.882352941166, 8=31467.49411764714, 7=118.0, 9=3.0, 10=47.79607843137258, 5=108.0",
0000680773c8368e91e1,USF,1.50105E+12,1,,1.50261E+12,STEELE,45704.01172,,,2017,48,"1=19245.81568627451, 2=51868.97647058834, 7=6856.203921568625, 5=49.062745098039215, 8=127072.47450980372, 11=283.24705882352936, 10=100.87843137254903",
00001cfa4c736c74ec44,USF,1.34424E+12,1,,1.34787E+12,BARRY POINT,92944.53125,,,2012,43,"1=128999.82745098024, 2=4041.0274509803926, 8=31447.850980392308, 7=9821.615686274516, 11=398.45098039215685, 5=84.0",
00008fcce0e2d984e2fc,BLM,1.12469E+12,1,,1.12625E+12,BARREL,24410.2168,,,2005,36,,
00003bcd477602c9c771,BLM,1.4042E+12,1,,1.40869E+12,COLEMAN,15242.86816,,,2014,45,,
0000fce5d88f60270661,USF,9.97254E+11,1,,9.98377E+11,BLUE,34218.84766,,,2001,32,"1=31197.109803921645, 2=3929.509803921568, 7=39381.34117647059, 5=3221.5882352941176, 8=73128.6862745095, 11=2069.0901960784313, 10=741.0",
0000c2be54c19518aef4,BLM,1.34475E+12,1,,1.35089E+12,RUSH,315511.5,,,2012,43,"1=1423.6431372549018, 2=51648.6980392157, 7=2749.56862745098, 5=394.89019607843136, 8=1135974.5137254873, 11=5733.776470588232, 10=1130.6352941176472",
00000139e77d203b5826,BLM,1.43859E+12,2,,1.43979E+12,DODGE,10517.5166,,,2015,46,"1=581.0, 7=0.3607843137254902, 2=10048.545098039245, 8=36529.69803921568, 11=98.121568627451, 5=33.02745098039216",
0000be6b9e78c9537fc9,USFS,,0,,,STONE,39387.02847,N,Infrared Image,2018,49,"1=92981.45490196059, 2=27276.509803921686, 7=4535.650980392157, 5=25.152941176470588, 8=51523.07450980392, 9=2.278431372549019, 11=157.3411764705882, 10=382.21568627450984",
000037cf725130f6c718,CDF,1.4067E+12,1,,1.40791E+12,DAY,13150.66602,,,2014,45,"1=46735.290196078306, 7=5085.0392156862745, 6=174.90196078431373, 5=1253.9725490196083, 8=4864.066666666667, 11=15.20392156862745, 10=1.0",
000036972e23aa951197,USF,1.50097E+12,1,,1.50468E+12,COVE,30890.86133,,,2017,48,"1=85220.48627450988, 7=3964.215686274508, 2=12158.38823529412, 8=37195.73725490209, 5=76.91764705882353",
0000bc74f23b74cba557,CDF,1.2142E+12,1,,1.21662E+12,CORRAL FIRE,12434.28906,,,2008,39,"1=31559.317647058917, 7=2974.83137254902, 2=4388.654901960784, 8=16412.431372549036, 11=560.2039215686276, 5=13.0",
00007d7dd8ef88f1ca25,USFS,,0,,,WHALEBACK,18702.50618,N,Mixed Methods,2018,49,"1=32319.509803921625, 2=2898.8784313725487, 7=196.49803921568628, 8=47730.21960784306, 9=2.156862745098039, 11=252.92549019607847, 10=346.1254901960781",
000063ea6696169d0300,USF,1.4067E+12,1,,1.40809E+12,BALD,39752.19531,,,2014,45,"1=98173.4039215683, 2=13945.94901960786, 7=992.4901960784309, 6=441.0, 5=248.95294117647057, 8=64173.81176470572, 11=390.2039215686275, 10=44.654901960784315",
0000acc4c1066f14f82e,USF,1.40679E+12,9,,1.40886E+12,EILER,31995.21875,,,2014,45,"1=112748.88627450968, 2=78.29411764705883, 7=2549.38431372549, 6=383.1137254901961, 5=1214.705882352941, 8=17008.88627450983, 9=6.0, 11=117.25490196078432, 10=292.69019607843137",
0000ce7ecc99c2bc977f,NPS,1.34303E+12,14,,1.35279E+12,READING,28073.20313,,,2012,43,"1=116776.67843137185, 7=667.2039215686276, 8=4415.101960784314, 5=32.34117647058824, 11=141.67058823529413, 10=685.1843137254903",
00004eaa3f104856b69b,USFS,,0,,,HIRZ,46458.10069,N,Infrared Image,2018,49,"1=133008.8549019608, 7=129.6392156862745, 6=2329.9176470588236, 5=60625.57254901962, 8=12218.756862745096, 9=6.11764705882353, 10=26.96078431372549",
000000d65ff5a37187cb,USF,1.34527E+12,1,,1.35149E+12,BAGLEY,46040.14844,,,2012,43,"1=170881.49411764657, 7=231.04313725490198, 8=13930.713725490195, 6=46.0, 10=12.235294117647058, 5=21790.09019607846",
00004ca967afa634acb3,USFS,,0,,,DELTA,63505.60025,N,Mixed Methods,2018,49,"1=222759.74117646925, 7=1169.7019607843138, 6=1410.6823529411763, 5=35808.22745098046, 8=20038.325490196083, 9=1054.0156862745098, 11=54.0, 10=578.364705882353",
0000352879a105734fd0,USF,1.50243E+12,1,,1.51056E+12,WALLOW,63785.07031,,,2017,48,"1=220305.89803921393, 7=355.0156862745098, 8=57065.196078431225, 11=713.4431372549019, 5=4179.070588235293, 10=316.043137254902",
00003bf10ed58e36c281,USF,1.40774E+12,1,,1.41206E+12,FRYING PAN,133177.375,,,2014,45,"1=529001.0313725453, 7=11054.66666666674, 6=23.0, 5=23933.172549019655, 8=30684.329411764822, 9=161.52549019607847, 10=165.8745098039216",
00003077efc49c35fdfb,USF,1.21671E+12,1,,1.22397E+12,PANTHER,44497.17578,,,2008,39,"1=167514.3843137243, 7=608.7960784313725, 8=24269.07843137265, 9=111.54117647058823, 5=6819.792156862746, 10=303.8196078431372",
0000874def183af59f5a,USF,1.47228E+12,7,,,GAP,33011.44141,,,2016,47,"1=130711.8862745097, 7=3246.6431372549, 6=1.5294117647058822, 5=9665.85098039216, 8=4490.403921568626, 9=2.411764705882353, 11=33.26274509803922, 10=46.92941176470585",
00004bc6a995ca3e6428,USF,1.4067E+12,1,,1.41275E+12,BEAVER,32493.39648,,,2014,45,"1=98597.752941176, 7=7932.741176470569, 8=17186.952941176572, 9=296.1411764705882, 5=21788.243137254995, 10=4.125490196078431",
0000ecb30110522e9551,State Agency,,0,,,KLAMATHON,38008.78822,N,Unknown,2018,49,"1=11104.913725490238, 2=13282.760784313747, 7=30942.4901960786, 5=18970.164705882427, 8=28509.807843137347, 9=1186.764705882353, 11=3.0, 10=111.6196078431373",
00005fd5326b1d92bb4c,OTH,1.4067E+12,1,,1.40791E+12,OREGON GULCH,35111.24609,,,2014,45,"1=955.4, 2=555.8196078431371, 7=2177.9999999999995, 5=1681.58431372549, 8=2602.1137254901964, 9=0.06274509803921569, 11=43.83137254901962, 10=17.925490196078417",
0000c1f19090769350f9,USF,1.50235E+12,1,,1.51557E+12,ABNEY,32893.26172,,,2017,48,"1=58300.87058823507, 7=89.0, 8=9069.654901960783, 9=11.0, 5=344.505882352941, 10=19.105882352941176",
0000a42bdc823a67cbdd,USF,1.34415E+12,1,,1.34907E+12,GOFF,22266.94531,,,2012,43,"1=64627.12941176435, 7=43.87843137254904, 8=25406.505882353114, 9=57.17647058823531, 5=8353.807843137256, 10=13.062745098039214",
00005fc2af26d3b5a83a,USFS,,0,,,Natchez,38657.99845,N,Infrared Image,2018,49,"1=132974.34901960724, 7=64.5686274509804, 8=23049.56470588247, 10=153.49411764705883, 11=281.27450980392155, 5=241.47450980392156",
0000d7e637f15143746f,USF,1.43833E+12,1,,1.44627E+12,BEAR,11616.88086,,,2015,46,"1=48402.3176470586, 8=1863.3647058823524, 7=2.933333333333333, 10=7.364705882352941, 5=1727.3372549019607",
00006a1d4b93116ec6b6,USF,1.50243E+12,1,,1.50762E+12,OAK,91125.32813,,,2017,48,"1=328740.51764705614, 7=1662.545098039215, 5=11486.58823529413, 8=65038.01960784293, 9=50.878431372549024, 11=33.0, 10=197.41568627450982",
0000ff3f2fb8ea7f7867,USF,1.18405E+12,1,,1.19693E+12,KING CREEK,10477.37891,,,2007,38,"1=32487.20000000012, 7=20.584313725490198, 8=1307.7686274509801, 9=180.23529411764707, 5=975.0823529411767, 10=5.337254901960785",
00006998be439c38c41a,USF,1.21403E+12,1,,1.2168E+12,DARK,10389.6416,,,2008,39,"1=34765.43921568634, 7=921.3333333333333, 8=9261.090196078447, 9=1.807843137254902, 5=1588.9372549019597",
00009bbe2a989cb4833e,USF,1.21395E+12,1,,1.22302E+12,MILL,65882.03906,,,2008,39,"1=261843.0941176461, 8=20222.372549019612, 7=350.2392156862745, 9=70.26666666666667, 10=95.42745098039218, 5=12783.725490196075",
000064786df6a91dae46,USF,1.43841E+12,1,,1.44627E+12,PEAK,11524.46484,,,2015,46,"1=48311.89803921586, 7=13.24705882352941, 8=2360.3725490196084, 9=21.713725490196076, 5=987.8745098039213, 10=25.0",
00005285e6d1d929a67c,USF,1.21403E+12,1,,1.22302E+12,BLUE 2,17552.39453,,,2008,39,"1=66028.5960784315, 7=148.0, 8=1818.392156862745, 9=39.68627450980392, 10=5.0, 5=10607.98431372549",
00007938d655fd762d2d,USF,1.37612E+12,1,,1.3807E+12,CORRAL,12541.41504,,,2013,44,"1=24711.525490196396, 7=1950.4, 8=26669.015686274608, 5=3033.5921568627464",
00002c0110300bf7c3da,USF,1.37525E+12,7,,1.38061E+12,BUTLER,22444.86133,,,2013,44,"1=72087.59607843163, 7=615.7490196078428, 8=9826.298039215686, 9=7.650980392156862, 10=77.61960784313729, 5=18201.337254901962",
000093c2184eb84b10ad,USF,1.21403E+12,1,,1.22302E+12,JAKE,38416.58203,,,2008,39,"1=130964.60392156786, 7=302.4196078431372, 6=23.341176470588238, 5=15499.933333333376, 8=24806.843137254942, 9=11.0, 11=552.0980392156863, 10=235.43137254901947",
0000e6b3e0e7a1e4da5d,USF,1.37525E+12,7,,1.37741E+12,SALMON COMPLEX,14785.87598,,,2013,44,"1=50322.44705882322, 7=36.33333333333334, 8=9278.431372549025, 5=6777.396078431367, 10=1.5764705882352943",
0000a457a5eb1a67ae4e,USF,1.15372E+12,1,,1.16115E+12,SOMES,15506.20117,,,2006,37,"1=52862.160784313535, 7=5106.317647058823, 6=10.329411764705883, 5=7602.807843137256, 8=3256.6392156862744, 9=269.6039215686273, 10=19.294117647058812",
00002f43dcf7d7bf83d1,USF,1.50235E+12,1,,1.50814E+12,HAYPRESS,21317.93164,,,2017,48,"1=92917.01176470569, 7=168.21960784313723, 8=848.6274509803923, 9=1.0, 5=1903.1490196078423",
000033352263ad2ee969,USF,1.15372E+12,1,,1.1634E+12,HANCOCK,21866.13086,,,2006,37,"1=69921.88235294068, 7=9458.513725490198, 8=11222.925490196107, 5=6868.533333333332, 11=11.549019607843139, 10=28.305882352941172",
0000a9e3f27672044e33,USF,1.21403E+12,1,,1.22302E+12,HAYPRESS,13664.68262,,,2008,39,"1=58454.133333332924, 7=123.29019607843138, 8=1157.294117647059, 5=1688.6117647058816",
0000deda0cd048708316,USF,1.4067E+12,1,,1.41163E+12,WHITES,33794.4375,,,2014,45,"1=124125.2549019605, 7=284.99999999999994, 8=17906.66274509809, 9=33.772549019607844, 5=8493.941176470587, 10=165.6",
0000cccba0a56a0c5d9c,USF,1.21403E+12,1,,1.22941E+12,CARIBOU,13126.68359,,,2008,39,"1=54130.70980392171, 7=353.93333333333334, 8=2926.670588235296, 9=0.6392156862745098, 5=1307.070588235294, 10=0.3764705882352941",
00003e7a91536d147c58,USF,1.15364E+12,1,,1.16487E+12,BAKE-OVEN,65050.05078,,,2006,37,"1=185791.0588235291, 7=22116.2431372549, 8=38288.78039215696, 11=8.0, 5=19533.780392156863, 10=12.0",
0000033bc414bb4a2db0,USF,1.43824E+12,1,,1.43902E+12,HAPPY,68095.24219,,,2015,46,"1=247029.14901960726, 7=4234.984313725488, 6=71.0, 5=33986.960784313764, 8=20274.760784313734, 9=15.0, 11=0.592156862745098",
0000bcc0ad4a54134322,USF,1.15718E+12,9,,1.16046E+12,PIGEON,35093.76563,,,2006,37,"1=92900.79607843087, 7=621.2823529411761, 8=15848.105882352977, 6=420.835294117647, 5=18886.356862745142, 10=5.0",
000087e28ffd13d5b02d,USF,1.21403E+12,1,,1.21749E+12,BUCKHORN,29814.30859,,,2008,39,"1=107534.23529411672, 7=413.83529411764704, 8=10823.470588235374, 6=492.7999999999999, 5=14252.396078431433",
00006c86a0703ed3cc38,USFS,,0,,,CARR,229651.3995,N,Mixed Methods,2018,49,"1=548485.654901959, 7=13939.199999999999, 6=93388.10196078397, 5=235554.20392156823, 8=127778.4588235291, 9=1035.0784313725485, 11=28.0, 10=2353.8352941176445",
0000f7df8f35f31f221b,USF,1.50408E+12,9,,1.51065E+12,HELENA,18493.70703,,,2017,48,"1=55020.13725490185, 7=820.9372549019606, 8=7256.850980392155, 6=972.6313725490196, 10=287.7686274509803, 5=17723.807843137278",
0000cce9c9c0b74282d9,USF,1.21403E+12,1,,1.2231E+12,EAGLE,32023.89453,,,2008,39,"1=129723.00392156825, 7=1192.2078431372547, 8=2202.3999999999996, 6=415.5725490196079, 5=9676.29411764706, 10=239.23137254901943",
000072900d8b4b3fe539,CDF,1.09247E+12,14,,1.09264E+12,FRENCH,12675.35059,,,2004,35,"1=15109.19215686274, 7=4081.588235294118, 6=9170.24705882353, 5=16069.474509803937, 8=11927.054901960786, 9=83.0, 10=7.0",
000089c53fcb14b9e1c9,USF,1.21395E+12,1,,,SHU LIGHTNING-MOTION FIRE,28329.74023,,,2008,39,"1=67526.73725490177, 7=506.87843137254896, 6=8473.53333333334, 5=23140.96078431375, 8=26201.756862745195, 9=6.870588235294117, 10=100.97647058823532",
0000e8fbb681eddb9ef3,CDF,1.09221E+12,2,,1.09437E+12,BEAR,10441.7207,,,2004,35,"1=8610.95294117647, 7=2937.203921568627, 6=5783.031372549017, 5=7474.5098039215645, 8=21349.905882352963, 9=328.756862745098, 10=230.73725490196125",
0000475fa9868f6dc730,CDF,1.34527E+12,1,,1.35003E+12,PONDEROSA,27670.37891,,,2012,43,"1=80237.21176470586, 7=5303.545098039216, 6=4674.203921568624, 5=16961.682352941207, 8=15327.400000000043, 9=34.75686274509805, 11=536.0, 10=68.34117647058824",
00008276962c9bc4bc45,USF,1.21395E+12,1,,,SHU LIGHTNING-MOON FIRE,35312.21875,,,2008,39,"1=112669.15686274477, 7=1887.4705882352941, 8=16154.86274509805, 6=18760.517647058874, 5=9304.19607843137",
00009eab1aaca0198b1e,CDF,1.40506E+12,10,,1.4061E+12,BULLY,12658.74121,,,2014,45,"1=18779.811764705948, 7=305.2666666666667, 8=25307.745098039253, 6=6286.392156862747, 5=6243.945098039216",
0000f71a9830bad9e285,USF,1.21395E+12,1,,,SHU LIGHTNING-DEERLICK FIRE,12976.93262,,,2008,39,"1=22972.050980392203, 7=268.6313725490196, 8=19910.78823529413, 6=3386.5137254901947, 5=11649.988235294135",
0000dc725ae2d1553d44,USF,1.43824E+12,1,,1.44619E+12,SHEILL,15390.64844,,,2015,46,"1=63339.69803921584, 7=257.40784313725493, 8=3799.3999999999996, 6=1295.0431372549017, 5=329.964705882353",
000042be5e9728715955,USF,1.21403E+12,1,,1.2155E+12,NOBLE,12984.69922,,,2008,39,"1=13826.356862745171, 7=554.6509803921568, 8=23666.37647058835, 6=12282.396078431411, 5=8041.454901960781, 10=13.0",
00003dedcabb029573ea,USF,1.21403E+12,1,,1.21947E+12,IRON,30660.01758,,,2008,39,"1=103810.76078431332, 7=1153.5215686274507, 8=16847.27058823532, 6=320.0156862745098, 11=134.74117647058824, 5=15224.584313725558",
0000c383c56528bffe78,USF,1.5052E+12,1,,1.50935E+12,BUCK,13357.28223,,,2017,48,"1=47855.67450980391, 7=1479.9803921568625, 8=9707.376470588239, 5=239.3843137254901, 11=387.65098039215684, 10=23.0",
00000886184cecf5f39b,USF,1.21412E+12,1,,1.21438E+12,VINEGAR,14544.00391,,,2008,39,"1=52811.0941176469, 7=2453.211764705882, 6=6.44313725490196, 5=4000.007843137255, 8=4142.819607843137, 11=107.0, 10=11.0",
0000b1baaea32684f790,USF,1.21403E+12,1,,1.22717E+12,YELLOW,31932.86914,,,2008,39,"1=135813.69803921538, 7=241.6196078431373, 2=26.0, 8=1308.776470588235, 10=2.76078431372549, 5=4332.419607843135",
000019dc85ac3ab82b49,USF,1.34E+12,1,,1.34873E+12,NORTH PASS,41812.51953,,,2012,43,"1=116165.16862745091, 7=3699.0313725490187, 6=2208.2980392156865, 5=50661.85490196085, 8=9574.956862745097, 11=105.0, 10=989.1568627450976",
0000f25c4d85a5cb83b9,USF,1.43824E+12,1,,1.44109E+12,PICKETT,11012.80273,,,2015,46,"1=40323.811764706, 7=1289.6627450980393, 8=2250.2862745098037, 9=58.3607843137255, 5=5358.086274509802, 10=16.015686274509804",
00002b4f342f711daa30,USF,1.21395E+12,1,,1.21861E+12,LIME,24884.73828,,,2008,39,"1=104386.13333333234, 8=1423.662745098039, 7=642.3137254901959, 10=219.2156862745098, 11=82.09411764705882, 5=4305.254901960783",
0000c48480d91a6a5df4,USF,1.43824E+12,1,,1.44152E+12,LASSICS,18192.0332,,,2015,46,"1=78007.58431372515, 7=614.5607843137254, 8=388.3647058823529, 6=54.0, 5=1420.5803921568622, 10=9.047058823529412",
00000c0d0a6956d493af,USF,1.43824E+12,1,,1.44619E+12,JOHNSON,17821.10742,,,2015,46,"1=73162.50196078385, 7=1754.9568627450979, 8=1521.0313725490194, 9=19.0, 5=3585.541176470589, 10=3.0",
000065ef13a2e8e6862d,USF,1.43824E+12,1,,,BLAKE,11439.25195,,,2015,46,"1=48394.760784313476, 7=176.52941176470586, 8=378.30588235294124, 9=3.7490196078431373, 11=20.0, 5=2460.6078431372543",
0000b4bb5203466b6229,USF,1.43504E+12,4,,1.43504E+12,CASTLE,14253.95117,,,2015,46,"1=56787.980392157064, 7=384.9921568627453, 8=2236.36862745098, 5=4110.870588235293, 11=11.0, 10=27.741176470588233",
0000bf1912cd6c14ee51,USF,1.43824E+12,1,,1.43988E+12,PATTISON,12916.57227,,,2015,46,"1=53018.545098039445, 7=302.5490196078431, 8=1982.7098039215684, 6=106.43921568627451, 10=17.447058823529407, 5=2425.2078431372543",
00005fece5265c836113,USF,1.21403E+12,1,,1.22544E+12,MINERS,24876.33984,,,2008,39,"1=98014.86274509766, 7=158.56470588235288, 8=3393.1960784313733, 6=523.2117647058822, 5=9688.70980392157",
000037223f3e747d4b38,USF,1.21403E+12,1,,1.21749E+12,CEDAR-Iron Complex,25391.72656,,,2008,39,"1=98724.95294117645, 7=187.9450980392156, 6=0.6431372549019607, 5=12627.50588235294, 8=2362.8156862745095, 9=1.2627450980392156, 10=58.509803921568626",
00000e89f33b1198190b,USF,1.21395E+12,1,,1.21965E+12,HALF,15130.14648,,,2008,39,"1=44579.207843137134, 7=378.0588235294117, 8=1394.7215686274512, 9=29.447058823529414, 5=20876.380392156883, 10=310.4196078431372",
00003249be3b4533e3e1,USF,1.21395E+12,1,,1.21749E+12,IRONSIDE-Iron Complex,12834.11523,,,2008,39,"1=35238.15294117652, 7=37.972549019607854, 6=1310.2117647058824, 5=19944.929411764733, 8=659.2274509803921, 9=36.501960784313724, 10=5.862745098039214",
000043a48ac9247c20db,CDF,1.06266E+12,1,,1.06551E+12,HONEYDEW,11794.32813,,,2003,34,"1=40108.27058823525, 7=2157.82745098039, 8=2385.478431372549, 6=142.0, 5=6543.403921568628, 10=197.72549019607848",
00002e1e94e69fca5445,CDF,1.06257E+12,1,,1.06542E+12,CANOE,11043.56445,,,2003,34,"1=47757.83137254887, 7=1500.501960784314, 5=356.5098039215686, 10=32.321568627450986",
00008e49ef6fe6f77493,CDF,1.4067E+12,1,,1.41102E+12,LODGE,12533.18359,,,2014,45,"1=48057.33725490182, 7=131.36862745098043, 8=292.0509803921568, 5=7530.454901960782, 10=251.08627450980393",
0000e8e2faee58755d04,CDF,,0,Mendocino Complex,,RIVER,48920.39969,Y,Mixed Methods,2018,49,"1=9185.929411764704, 7=9734.764705882351, 6=23649.443137254908, 5=20062.694117647086, 8=154029.88235294094, 9=5.952941176470588, 11=37.0, 10=66.04705882352941",
000082b4b313c97047fd,CDF,,0,Mendocino Complex,,RANCH,410202.5267,Y,Infrared Image,2018,49,"1=654493.6549019604, 7=87796.69803921592, 6=85362.91372549035, 5=288657.2196078428, 8=705114.6196078416, 9=1407.0588235294113, 11=376.68627450980387, 10=2370.160784313723",
00000d9731e4751d6909,CDF,,0,Mendocino Complex,,RANCH,410202.4633,Y,Mixed Methods,2018,49,"1=654459.7803921564, 7=87807.72549019632, 6=85375.62745098055, 5=288635.99999999965, 8=705137.3019607821, 9=1406.3725490196077, 11=376.68627450980387, 10=2367.2392156862734",
