system:index,AGENCY,ALARM_DATE,CAUSE,COMMENTS,CONT_DATE,C_METHOD,DtCrrnt,FID_joined,FIRE_NAME,FIRE_NUM,GISAcrs,GIS_ACRES,INC_NUM,OBJECTI,OBJECTIVE,REPORT_AC,STATE,Shape_Area,Shape_Leng,UNIT_ID,YEAR_,YEAR_num,histogram,source,.geo
00000000000000000466,CCO,1183791600000,14,,,0,,0,CANYON,00148415,0.0,743.48,00148415,0,1,743.0,CA,3008756.59234,12308.8669532,LAC,2007,2007,"{71=486.1098039215685, 23=21.470588235294112, 24=0.1843137254901961, 22=78.41176470588232, 21=38.968627450980385, 52=2717.4784313725495}",,
000000000000000005b5,BLM,1165564800000,11,,1165651200000,1,,0,MCKITTRICK,0000C80N,0.0,301.515,00004139,0,1,301.0,CA,1220187.22303,7539.39126597,BBD,2006,2006,"{21=77.66666666666664, 71=1243.8862745098038, 52=33.850980392156856}",,
0000000000000000062d,BLM,1152601200000,9,,1152601200000,1,,0,BECK,0000CX4M,0.0,1668.11,00162110,0,1,1669.5,CA,6750588.63108,17409.9440163,BBD,2006,2006,"{71=6905.619607843141, 21=482.40392156862737, 52=111.32941176470588, 31=0.9529411764705882}",,
00000000000000000652,BLM,1160550000000,9,,1160550000000,1,,0,CUYAMA,0000C7WE,0.0,925.705,00163721,0,1,925.0,CA,3746196.79175,13711.9591263,BBD,2006,2006,"{21=111.12941176470586, 71=4024.360784313727, 52=26.40392156862745}",,
00000000000000000479,BLM,,1,,1175842800000,1,,0,WALKER,00000622,0.0,794.124,00000622,0,1,793.3,CA,3213705.87038,11111.0891432,BBD,2007,2007,"{21=52.36862745098039, 52=3518.0941176470587}",,
0000000000000000047a,BLM,1184914800000,9,,1182582000000,1,,0,BROWN,00001504,0.0,1430.32,00001504,0,1,84.7,CA,5788288.83312,16089.6050923,BBD,2007,2007,"{82=582.0549019607844, 71=5723.349019607843, 23=15.529411764705882, 22=42.87058823529412, 21=66.67058823529412}",,
00000000000000000495,BLM,1181026800000,4,,1181286000000,1,,0,INKOPAH,00006518,0.0,698.972,00006518,0,1,1118.0,CA,2784928.7245,9506.89168962,CDD,2007,2007,"{71=133.04705882352943, 82=75.0, 21=105.65882352941176, 22=10.0, 43=6.0, 52=2379.6392156862753, 31=384.55686274509804}",,
0000000000000000057c,CCO,1156489200000,14,,1156489200000,1,,0,POPPY FIRE,00184014,0.0,372.115,00184014,0,1,372.0,CA,1505897.84298,7130.50739556,LAC,2006,2006,"{71=5.4980392156862745, 21=25.352941176470587, 95=0.16862745098039217, 52=1642.0823529411753}",,
000000000000000005af,CCO,1152428400000,9,,1152687600000,1,,0,ARCO,00619153,0.0,698.128,KRN19153,0,1,698.132628186,CA,2825223.7093,9389.07299444,KRN,2006,2006,"{71=1541.4117647058831, 22=19.57254901960784, 23=4.992156862745097, 42=153.5921568627451, 43=166.91372549019607, 21=84.21176470588235, 52=1168.1176470588239}",,
000000000000000005b3,CCO,1154588400000,10,"KRN costs only, excluding straight time costs",1154588400000,1,,0,ANNETTE,00622511,0.0,1432.38,KRN22511,0,1,1432.34895063,CA,5796633.62168,14908.1928756,KRN,2006,2006,"{82=221.76470588235296, 71=6075.690196078436, 23=0.2235294117647059, 21=79.38039215686275, 31=63.0}",,
0000000000000000067a,CCO,1148626800000,2,"KRN costs only, excluding straight time costs",1148713200000,1,,0,ENERGY,00614126,0.0,779.998,KRN14126,0,1,779.998225946,CA,3156538.43083,11548.8830649,KRN,2006,2006,"{71=871.905882352941, 23=3.2274509803921565, 42=41.73725490196078, 22=15.545098039215688, 21=51.41960784313724, 52=2522.925490196078}",,
0000000000000000067b,CCO,1149404400000,9,"KRN costs only, excluding straight time costs",1149404400000,1,,0,DEVIL,00615092,0.0,1090.19,KRN15092,0,1,1090.1771126,CA,4411835.46462,12583.0808887,KRN,2006,2006,"{71=4830.909803921573, 82=6.003921568627449, 21=0.058823529411764705, 22=0.7333333333333334, 52=22.337254901960783, 11=2.6745098039215685, 31=38.87450980392157}",,
00000000000000000462,CCO,1184828400000,14,,1184828400000,1,,0,MOUNTAIN,00717959,0.0,840.558,00717959,0,1,840.56,CA,3401618.78079,10229.115226,KRN,2007,2007,"{71=1314.1137254901957, 42=1060.5960784313725, 41=213.64313725490197, 43=4.83921568627451, 21=84.13333333333333, 52=1101.7647058823522}",,
00000000000000000006,CDF,1164873600000,11,,1164960000000,1,,0,OPEN,00001162,0.0,308.892,00011123,0,1,296.0,CA,1250041.35525,5529.57349498,MVU,2006,2006,"{71=542.447058823529, 42=6.015686274509804, 43=7.0, 21=38.4078431372549, 52=794.776470588235}",,
00000000000000000007,CDF,1155711600000,9,,1155798000000,1,,0,MARYSVILLE,00000521,0.0,388.369,00015663,0,1,388.0,CA,1571675.00937,8744.78263363,NEU,2006,2006,"{42=1589.521568627451, 41=43.87058823529413, 43=13.388235294117647, 21=21.67058823529412, 52=77.60392156862746}",,
00000000000000000008,CDF,1150527600000,7,,1150527600000,1,,0,STOKES,00000078,0.0,348.086,00006585,0,1,320.0,CA,1408652.75327,5106.11688963,TUU,2006,2006,"{82=2.9725490196078432, 71=1433.3882352941177, 23=0.26666666666666666, 22=0.8862745098039215, 31=0.5058823529411764, 52=126.83529411764707}",,
00000000000000000020,CDF,1154156400000,14,Unknown cost,1154329200000,1,,0,JUNCTION,00000310,0.0,3129.75,00006152,0,1,3150.0,CA,1.2665633847E7,17338.3302629,SHU,2006,2006,"{71=10246.850980392152, 90=12.0, 41=0.3607843137254902, 21=990.792156862745, 43=60.69411764705883, 42=1785.1803921568628, 23=4.823529411764706, 22=114.83921568627451, 52=715.9137254901958, 11=31.0, 31=109.48235294117647}",,
00000000000000000028,CDF,1153897200000,14,I looked at this fire over the NAIP imagery & the USFS perimeter looks better.,1154415600000,1,,0,HOY,00003583,0.0,1282.88,00003583,0,1,1283.0,CA,5191626.19421,13081.7198981,SKU,2006,2006,"{71=4281.113725490199, 21=51.41960784313725, 22=53.51372549019609, 42=626.9098039215684, 82=19.32549019607843, 23=4.901960784313726, 81=49.27843137254902, 52=456.164705882353, 95=5.772549019607843, 11=10.0, 31=209.64705882352945}",,
00000000000000000047,CDF,1152601200000,11,,1152687600000,1,,0,MIDWAY,00000171,0.0,5540.27,00004345,0,1,6400.0,CA,2.24206921703E7,27961.8868847,SCU,2006,2006,"{71=24359.49803921565, 82=13.843137254901961, 11=2.3098039215686272, 23=22.76862745098039, 22=136.7686274509804, 43=52.807843137254906, 21=259.98039215686276, 52=63.003921568627455}",,
0000000000000000051a,CDF,1153119600000,10,Cost package not completed on this incident,1153119600000,1,,0,SKYWAY,00000354,0.0,453.417,00008059,0,1,451.0,CA,1834913.4332,8254.40940179,BTU,2006,2006,"{71=1769.6392156862755, 21=0.4745098039215686, 41=15.0, 22=6.48627450980392, 95=118.81960784313726, 52=128.13333333333333}",,
00000000000000000580,CDF,1153897200000,3,,1153897200000,1,,0,RAYMOND,00000253,0.0,475.084,00009238,0,1,477.0,CA,1922594.97912,7200.85701539,MMU,2006,2006,"{71=1966.3529411764698, 90=3.0, 95=14.101960784313725, 22=1.0, 21=91.74509803921569, 11=7.364705882352942, 52=52.24313725490196}",,
00000000000000000581,CDF,1160204400000,14,Need to look up fire number,1160204400000,1,,0,WHITEROCK,00000000,0.0,394.465,00012758,0,1,450.0,CA,1596344.94855,9349.41568048,MMU,2006,2006,"{21=3.811764705882353, 71=1768.5843137254903, 52=0.9333333333333333}",,
0000000000000000061e,CDF,1153206000000,1,,1153206000000,1,,0,CREEK INCIDENT,00000191,0.0,1611.62,00002968,0,1,1611.57,CA,6521984.22499,15234.112884,LMU,2006,2006,"{71=5986.650980392158, 42=325.8549019607843, 22=0.4588235294117647, 21=70.3921568627451, 52=862.8666666666662}",,
0000000000000000061f,CDF,1151478000000,1,TWO LIGHTNING FIRES THAT BURNED TOGETHER,1151564400000,1,,0,CHENEY INCIDENT,00000047,0.0,646.679,00002371,0,1,646.0,CA,2617017.01625,8375.59378334,LMU,2006,2006,"{71=927.3058823529414, 24=0.4117647058823529, 23=5.164705882352941, 42=186.66666666666674, 22=6.262745098039216, 21=32.11764705882353, 52=1749.5607843137252}",,
00000000000000000620,CDF,1153378800000,14,,1153465200000,1,,0,BORDER 16,00000684,0.0,317.088,00006638,0,1,490.0,CA,1283208.73802,8069.99073105,MVU,2006,2006,"{21=59.345098039215685, 71=1155.105882352941, 52=210.81568627450983}",,
00000000000000000638,CDF,1151305200000,1,,1151823600000,1,,0,LGT #22 (3-9),00000071,0.0,504.566,00002420,0,1,504.0,CA,2041904.93336,7851.17531572,LMU,2006,2006,"{82=29.235294117647058, 71=359.2627450980392, 42=24.172549019607846, 95=3.0, 52=1852.6431372549011}",,
00000000000000000468,CDF,1182582000000,5,Grass and Brush Mix,1185692400000,1,,0,PINE,00000000,0.0,481.78,00002692,0,1,314.0,CA,1949694.61955,5880.53993733,LMU,2007,2007,"{71=1449.521568627451, 23=12.258823529411764, 24=0.4, 22=107.25490196078427, 21=135.05882352941177, 52=461.6784313725491}",,
00000000000000000469,CDF,1180681200000,1,"Grass and sagebrush, outside of SRA.",1180940400000,1,,0,ISLAND,00000000,0.0,517.563,00002269,0,1,518.0,CA,2094502.8793,7971.95349516,LMU,2007,2007,"{71=1134.1215686274504, 52=1192.9098039215687}",,
0000000000000000047c,CDF,1186470000000,7,,1186470000000,1,,0,BANGOR,00000000,0.0,1057.2,00009467,0,1,1057.0,CA,4278345.19393,12214.7337115,BTU,2007,2007,"{21=27.984313725490196, 22=0.5176470588235293, 71=4724.827450980394}",,
00000000000000000492,CDF,1183618800000,1,,1183705200000,1,,0,MERIDIAN,00000000,0.0,445.728,00007330,0,1,447.0,CA,1803796.26339,8483.15379121,BDU,2007,2007,"{21=93.29411764705885, 22=21.64705882352941, 52=1879.0666666666664, 31=9.882352941176467}",,
0000000000000000049c,CDF,1186988400000,2,HOT-SAW USE,1187420400000,1,,0,BEAR,00000000,0.0,840.837,0SKU3868,0,1,841.0,CA,3402747.15479,13427.9549436,SKU,2007,2007,"{71=4.0, 42=3617.3647058823517, 43=28.788235294117644, 21=68.09019607843138, 52=62.09411764705882}",,
0000000000000000049d,CDF,1168934400000,15,,1168934400000,1,,0,DIABLO,00000000,0.0,332.363,00000338,0,1,0.0,CA,1345023.9652,6402.23445964,SLU,2007,2007,"{71=23.725490196078425, 42=41.313725490196084, 43=579.8235294117648, 21=2.874509803921568, 52=846.5999999999997}",,
0000000000000000049e,CDF,1187247600000,10,,1187247600000,1,,0,ORVIS,00000651,0.0,534.983,00007609,0,1,540.0,CA,2165000.08089,13654.3601953,TCU,2007,2007,"{71=2227.3098039215674, 22=0.3568627450980392, 21=177.29803921568634, 52=0.058823529411764705}",,
0000000000000000049f,CDF,1183014000000,2,Grass,1183014000000,1,,0,"CONNER, W",00010094,0.0,456.799,00004489,0,1,446.0,CA,1848600.95078,6882.33703476,TGU,2007,2007,"{21=1.623529411764706, 71=2052.3294117647056}",,
000000000000000004a0,CDF,1181718000000,4,Grass,1181718000000,1,,0,DYE,00000056,0.0,386.449,00004063,0,1,387.0,CA,1563902.35089,6901.56108677,TGU,2007,2007,"{71=441.1725490196078, 52=1296.2078431372554}",,
000000000000000004a1,CDF,1180335600000,7,,1180508400000,1,,0,HORSE,00000000,0.0,434.789,00057010,0,1,410.0,CA,1759528.75075,6368.12106759,TUU,2007,2007,"{71=1318.7215686274512, 23=0.4392156862745098, 41=1.219607843137255, 22=1.7215686274509803, 21=2.23921568627451, 52=630.6235294117645}",,
000000000000000005b0,LRA,1154674800000,2,unavailable,1154674800000,1,,0,46,00622602,0.0,396.388,KRN22602,0,1,396.37647035,CA,1604123.75788,5297.59659529,KRN,2006,2006,"{82=411.12156862745104, 71=1331.1058823529409, 11=34.0, 31=5.6117647058823525}",,
00000000000000000497,LRA,1184569200000,2,Roseville City (CARSV5433)fire that burnt into Sched A DPA,1184569200000,1,,0,PHILLIPS,00000000,0.0,935.632,00015109,0,1,0.0,CA,3786368.23438,13005.1972517,NEU,2007,2007,"{82=569.2588235294119, 71=3584.0392156862727, 81=8.094117647058823, 21=14.670588235294115, 22=1.811764705882353, 95=28.75686274509804}",,
0000000000000000022c,NPS,1176534000000,14,,1176620400000,1,,0,GOLDEN,00002001,0.0,1989.91,00000000,0,1,1988.0,CA,8052876.04654,15292.6676428,DVP,2007,2007,"{71=36.68235294117647, 52=8910.596078431385}",,
0000000000000000022d,NPS,1188457200000,1,This fire was converted from a WFU on 9/5,1188975600000,1,,0,BALD WFU,00003762,0.0,331.625,00000000,0,2,331.8,CA,1342037.46876,4470.81912749,YNP,2007,2007,"{42=1050.478431372549, 52=440.39999999999986}",,
0000000000000000002a,USF,1154934000000,1,,1155798000000,1,,0,CLEAR LAKE,00000113,0.0,554.28,00000614,0,1,526.0,CA,2243092.69454,15653.0405862,MDF,2006,2006,"{42=5.011764705882353, 52=2486.768627450977}",,
00000000000000000037,USF,1151218800000,1,Part of Boulder Complex,1152687600000,1,,0,HUNGRY,00000034,0.0,512.326,00000371,0,1,512.0,CA,2073309.23145,9697.04601751,PNF,2006,2006,"{42=2160.3019607843144, 41=6.0, 43=3.0, 52=134.07843137254906}",,
00000000000000000038,USF,1151218800000,1,Part of Boulder Complex,1152687600000,1,,0,BOULDER,00000033,0.0,2919.26,00000371,0,1,2920.0,CA,1.18138359586E7,26813.6142525,PNF,2006,2006,"{71=9018.941176470593, 90=25.749019607843135, 21=297.2980392156865, 23=1.0, 42=3324.352941176472, 22=10.0, 11=15.603921568627445, 52=432.21176470588233}",,
0000000000000000003b,USF,1152428400000,1,,1165824000000,1,,0,MAGGIE,00000018,0.0,2097.89,00210006,0,2,2097.0,CA,8489847.94504,19986.469478,SQF,2006,2006,"{71=38.84313725490196, 42=3181.964705882356, 90=2.9647058823529413, 52=6181.074509803925, 11=14.764705882352942, 31=13.0}",,
0000000000000000003c,USF,1152428400000,1,,1165824000000,1,,0,TAMARACK WFU,00000019,0.0,4655.9,00210606,0,2,4654.0,CA,1.88417660521E7,22521.9282701,SQF,2006,2006,"{71=6001.388235294117, 42=10301.22352941175, 52=3280.6, 31=1351.9098039215685}",,
0000000000000000003d,USF,1153897200000,1,Broder and Beck WFU fires became Broder/Beck WFU.  Used Broder Local Number.,1159513200000,1,,0,BRODER/BECK WFU,00000065,0.0,3492.24,00002511,0,2,3490.0,CA,1.41326130192E7,29889.2896077,SQF,2006,2006,"{71=3626.564705882353, 42=10560.75686274509, 90=14.647058823529411, 95=24.027450980392153, 52=1475.5450980392175}",,
00000000000000000040,USF,1153724400000,1,,1155366000000,1,,0,PANTHER,00000035,0.0,904.736,00000999,0,1,904.0,CA,3661338.36468,10038.7734004,SRF,2006,2006,"{71=0.7686274509803921, 21=12.050980392156864, 42=3363.1372549019625, 41=240.32549019607845, 43=197.09803921568624, 11=4.584313725490196, 52=249.85490196078428}",,
00000000000000000683,USF,1151305200000,1,part of Happy Complex,1152946800000,1,,0,HIGH,00000009,0.0,1053.4,00000242,0,1,1049.0,CA,4262965.01123,14605.9026234,MDF,2006,2006,"{71=2726.6823529411754, 42=1512.8235294117644, 90=0.023529411764705882, 52=463.42745098039205, 95=3.0862745098039213, 31=30.0}",,
00000000000000000684,USF,1151305200000,1,part of Happy Complex,1151391600000,1,,0,CRYSTAL,00000010,0.0,460.642,00000242,0,1,461.0,CA,1864152.24495,9741.2977691,MDF,2006,2006,"{42=1103.3411764705884, 71=767.5411764705882, 52=199.97254901960784}",,
00000000000000000685,USF,1153551600000,1,,1155279600000,1,,0,BUMP,00000051,0.0,523.748,00000422,0,1,524.0,CA,2119534.81191,11221.9338132,MDF,2006,2006,"{21=87.81960784313726, 71=77.29019607843136, 52=2189.662745098039}",,
0000000000000000047f,USF,1192950000000,9,,1193209200000,1,,0,MCCOY,00000086,0.0,353.139,00000086,0,1,353.0,CA,1429103.99056,7933.19502283,CNF,2007,2007,"{71=1277.7921568627448, 22=7.125490196078431, 21=270.25098039215686, 52=32.40392156862745}",,
00000000000000000482,USF,1193641200000,1,CONT_DATE is the Fire Out Date from NIFMID,1197964800000,1,,0,OHAREL,00000052,0.0,596.916,00000052,0,2,560.0,CA,2415632.97952,9833.01352086,INF,2007,2007,"{42=1464.2666666666669, 41=6.0, 43=49.0, 52=1164.6156862745095}",,
0000000000000000048a,USF,1184050800000,1,,1186210800000,1,,0,FLETCHER,00000055,0.0,8081.96,00000055,0,1,8121.0,CA,2.67498905E7,34639.0337747,MDF,2007,2007,"{71=1104.5960784313725, 81=128.41176470588232, 42=16591.698039215687, 90=11.0, 95=97.67450980392158, 52=11787.392156862748}",,
0000000000000000048f,USF,1177830000000,9,,1186038000000,1,,0,JAMES,00000004,0.0,1348.93,00000004,0,1,1350.0,CA,5458935.74211,16205.2152414,SQF,2007,2007,"{71=464.6039215686273, 22=1.0274509803921568, 21=3.043137254901961, 52=5596.454901960779}",,
000000000000000004a5,USF,1187766000000,4,,1187938800000,1,,0,VISTA,00000041,0.0,420.318,00000041,0,1,200.0,CA,1700966.03762,7220.18476315,SQF,2007,2007,"{42=1269.996078431372, 52=619.7294117647054}",,
000000000000000004b1,USF,1184050800000,1,,1184569200000,1,,0,JUNE,00000026,0.0,679.612,00000026,0,1,682.0,CA,2750292.8763,9749.34367347,INF,2007,2007,"{71=148.9921568627451, 23=31.152941176470588, 42=495.14509803921567, 22=62.70588235294118, 21=76.13333333333334, 52=2242.9647058823516}",,
00000000000000000576,BLM,1148886000000,9,,1148972400000,2,,0,MOCAL,00CM28,0.0,932.206,00161273,0,1,931.17,CA,3772502.78777,17150.4557958,BBD,2006,2006,"{71=3840.219607843139, 22=3.745098039215686, 21=291.19215686274515, 52=55.733333333333334}",,
00000000000000000578,BLM,1152082800000,1,,1152514800000,2,,0,KINGSTON 2,0000CWM6,0.0,447.036,0000CWM6,0,1,448.0,CA,1809090.74554,6597.78651578,CDD,2006,2006,"{42=250.38039215686274, 52=1759.470588235294}",,
000000000000000005dd,BLM,1152428400000,1,,1152601200000,2,,0,MESQUITE,0000CXLO,0.0,584.888,00006806,0,1,586.0,CA,2366958.10424,6831.27123718,CDD,2006,2006,"{71=0.3215686274509804, 52=2629.5764705882343}",,
00000000000000000630,BLM,1155020400000,7,,1155279600000,2,,0,GOLF,0000C3DU,0.0,774.499,0000C3DU,0,1,763.0,CA,3134286.55627,7414.5732344,CDD,2006,2006,"{71=1254.9843137254902, 21=51.011764705882364, 22=4.109803921568627, 52=2165.0588235294117, 95=0.03529411764705882, 31=7.0}",,
00000000000000000651,BLM,1157526000000,1,,1157698800000,2,,0,MESQUITE 3,0000C57U,0.0,584.888,00008660,0,1,196.0,CA,2366958.10424,6831.27123718,CDD,2006,2006,"{71=0.3215686274509804, 52=2629.5764705882343}",,
00000000000000000478,BLM,1180681200000,1,Hope this works.  If not let me know and will try again.,1181545200000,2,,0,LARSON,00000557,0.0,1076.0,00000557,0,1,1080.0,CA,4354415.03849,11686.652707,BBD,2007,2007,"{71=775.8980392156863, 90=5.5019607843137255, 81=35.09411764705883, 23=1.0, 42=162.97254901960784, 22=32.258823529411764, 21=121.03137254901961, 52=3703.9333333333316}",,
00000000000000000496,BLM,1178607600000,9,,1178607600000,2,,0,DAWSON,00040815,0.0,960.73,00040815,0,1,960.0,CA,3887934.93995,10694.5309718,CDD,2007,2007,"{71=1221.196078431373, 31=12.576470588235294, 11=6.0, 22=1.7098039215686276, 21=8.458823529411765, 52=3069.6823529411763}",,
000000000000000004a4,CCO,1192950000000,8,LACo # 232185,1192950000000,2,,0,BUCKWEED,00000167,0.0,38347.5,00000167,0,1,38356.0,CA,1.55186722595E8,93267.9109295,LAC,2007,2007,"{52=105914.20784313726, 95=116.94509803921568, 11=10.0, 31=269.2823529411765, 71=46628.65098039219, 24=16.61176470588235, 90=61.0, 22=1877.2901960784327, 23=614.6784313725489, 81=3.0, 42=710.3803921568627, 43=8890.96470588235, 21=7313.5450980392125}",,
0000000000000000001d,CDF,1153119600000,10,SERIES OF FIRES,1153465200000,2,,0,29,00000284,0.0,344.28,00005007,0,1,550.0,CA,1393251.97684,7058.82364673,LNU,2006,2006,"{71=159.00392156862745, 43=160.44705882352943, 42=358.05490196078426, 22=9.0, 21=19.44313725490196, 52=841.9058823529414}",,
00000000000000000021,CDF,1151910000000,9,Costs derived from ARC,1152082800000,2,,0,PEDRO,00000419,0.0,1997.15,00005732,0,2,2000.0,CA,8082185.41926,21101.0945366,TCU,2006,2006,"{71=7735.168627450984, 43=450.7882352941178, 42=174.756862745098, 41=6.250980392156863, 52=599.9215686274507, 11=12.015686274509804, 31=0.8235294117647058}",,
00000000000000000025,CDF,1165132800000,14,,1165651200000,2,,0,SHEKELL,07003565,0.0,13618.1,07003565,0,1,13600.0,CA,5.51104522694E7,52927.4638702,VNC,2006,2006,"{52=30442.345098039223, 95=354.38039215686274, 11=10.0, 31=720.1999999999999, 71=17506.2431372549, 24=32.55686274509804, 90=16.08627450980392, 22=1514.6470588235293, 23=450.6039215686275, 82=3308.6823529411763, 42=220.23529411764704, 81=822.9960784313727, 41=9.0, 43=205.4705882352941, 21=5617.874509803922}",,
00000000000000000045,CDF,1161846000000,7,,1162195200000,2,,0,ESPERANZA,00000210,0.0,40176.8,00091190,0,1,40200.0,CA,1.62589743608E8,82595.6692445,RRU,2006,2006,"{31=158.05098039215687, 95=892.8666666666668, 52=19891.325490196094, 71=153873.5019607841, 24=3.980392156862745, 90=130.27058823529413, 41=1.0, 42=418.8705882352942, 23=64.12549019607845, 81=6.231372549019608, 43=687.635294117647, 22=349.95686274509814, 21=4173.823529411765}",,
00000000000000000049,CDF,1152428400000,14,,1154415600000,2,,0,CANYON,00000163,0.0,34217.5,00004303,0,1,34217.0,CA,1.38473369916E8,79497.8454918,SCU,2006,2006,"{71=123335.56078431362, 90=51.16862745098038, 21=100.87058823529412, 22=37.17254901960785, 82=32.0, 43=11006.439215686278, 23=1.1176470588235294, 42=513.4196078431373, 95=0.06274509803921569, 11=5.0, 52=18773.4117647059}",,
00000000000000000517,CDF,1153551600000,1,Fire started on SRA burned into National Park,1154415600000,2,,0,WHISPERING PINES,00000320,0.0,990.733,00007707,0,1,991.0,CA,4009354.18211,10706.6933491,BDU,2006,2006,"{71=3495.64705882353, 52=958.6235294117645}",,
00000000000000000518,CDF,1151305200000,1,Fire started on SRA burned into FRA,1151650800000,2,,0,GOODALE,00000244,0.0,3751.39,00006570,0,1,3750.0,CA,1.51813314359E7,21786.375659,BDU,2006,2006,"{71=16012.02352941175, 52=855.0666666666666}",,
